"med_cl_test","mediator_datatype","outcome_datatype","outcome_cl","n_donors","med_cl","mediator","outcome","fdr_SN","logFC_SN","t_SN","fdr_med_SN","logFC_med_SN","t_med_SN","P.Value_Xen","t_Xen","P.Value_Xen_carrier","t_Xen_carrier","P.Value_Xen_med","t_Xen_med","Xen_sig","Xen_dir","Xen_valid","Xen_carrier_sig","Xen_carrier_dir","Xen_med_sig","Xen_mediated"
"Astro.2","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.2",16,"Astro.2","SV2B","KCNJ3",0.0248286055946825,1.58082843292001,3.75149176023082,0.197563672449413,1.00428459231489,3.03962887683328,0.693135187851271,-0.400745438046077,0.759893892462867,-0.310285931054744,0.951474544513726,0.0617057959569523,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.2",16,"Astro.2","SV2B","LMO3",0.035340990216569,1.18174877994416,3.37463604336425,0.262710728026367,0.676081295638212,2.50235119107626,0.0407924875474234,-2.19702475836828,0.0529999433084332,-2.0705461762243,0.231160622880464,1.23910606810414,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Astro.2","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.2",16,"Astro.2","SV2B","MAG",0.0201308276926675,-0.767472726314787,-3.98760444076876,0.275750515129191,-0.432740025400365,-2.42712116295752,0.79672624783123,-0.26127660671877,0.776931613519727,-0.287591748391788,0.909127231397985,-0.115750160975071,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.2",16,"Astro.2","SV2B","MBP",0.0297820775481512,-0.685728785216289,-3.54580610117468,0.27734498899877,-0.432113825660325,-2.41678932944193,0.831550562889477,0.215698760720206,0.803195420219514,0.252906293737713,0.568206396131823,0.581319758476904,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.2",16,"Astro.2","SV2B","MGST1",0.0271207409512907,1.4412353645802,3.63183848488069,0.305458356402959,0.838398457098228,2.24870020913342,0.578736878931681,-0.565047861242705,0.593411928381022,-0.543524233841806,0.769460535887745,0.297523329409647,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.2",16,"Astro.2","SV2B","NRG3",0.0267823386998635,1.62581984095938,3.65423787548636,0.324356145550138,0.658991541908606,2.15420572361621,0.886805482671782,0.144296259968283,0.897446235669942,0.130713492272864,0.537036601852983,-0.629287448674682,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.2",16,"Astro.2","SV2B","NRXN1",0.0397601219216163,1.15281371274073,3.2736819718726,0.415614168971408,0.514881105040706,1.75963972690149,0.7076394991721,-0.38078672217025,0.690198542210036,-0.405046363712926,0.804448081654297,-0.251260269302796,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.2",16,"Astro.2","SV2B","NTRK3",0.0197677442069503,1.28198922919565,4.03453355024234,0.162571879491251,0.927261835686783,3.27719732024119,0.154452444292714,1.48386847978448,0.1718554260843,1.42270999233657,0.493333228602137,-0.69919471472701,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.2",16,"Astro.2","SV2B","PCSK6",0.0402412716696331,-0.715238159805929,-3.25587856465361,0.334144522329578,-0.414692443667141,-2.10545241501547,0.658415776298774,0.449225736744138,0.616872860281815,0.509056017007868,0.36908066097729,0.921203443731983,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.2",16,"Astro.2","SV2B","SLC17A7",0.0388135145867074,1.46900118063394,3.29668384223825,0.305458356402959,0.794832240627738,2.24727957356564,0.15744260301584,1.47258864326641,0.175949756853599,1.40852731454101,0.921147934646034,-0.100380112455539,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.2",16,"Astro.2","SV2B","SORBS1",0.0117141291621737,1.36789623918405,4.7263825907876,0.11046740841979,0.907254464050516,3.938710436028,0.760038359977048,0.309920030388805,0.750656088632997,0.322660370967414,0.433437840239418,-0.801178379555572,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","CHRM3","CABLES1",0.0123603372434196,2.1938976661019,4.62551225920503,0.35893320158945,1.20315266916164,2.97302684771918,0.0209019478439344,2.51958946693869,0.0371281015877924,2.24167598757181,0.577737279621691,-0.566431287178144,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","CHRM3","CHST11",0.0166348925642164,2.82303979141661,4.28733056672631,0.434955428473783,1.29208301489162,2.09070723483618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","CHRM3","CPNE4",0.034974331643835,1.87379194366352,3.3868758097133,0.750727913373162,0.473355964746399,0.936403968447861,0.230163076631009,1.23992135417132,0.232306007919744,1.23388473571951,0.666990777572774,0.437072418912171,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","CHRM3","ERMN",0.0415429988472209,-0.729096883130482,-3.22681110544838,0.587118439841083,-0.287077089692727,-1.45150109613534,0.374173543151268,-0.910188025919445,0.391488895832043,-0.876929292417815,0.363157824532407,0.931766952497371,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","CHRM3","GOLGA7",0.035092116517913,-0.550140509200754,-3.38062781440376,0.573886379676068,-0.226453752805404,-1.51397636156752,0.677478534567993,-0.422422222296012,0.850342600378615,-0.191273310601569,0.565476081073197,0.584941765749781,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","CHRM3","GPM6A",0.00317124333553664,1.67504930526928,5.93327367973053,0.149678607540334,1.04796323217377,4.4695700206742,0.734450352899323,0.344256178319679,0.897216957490955,0.130919035121248,0.931428918633834,-0.0871961316799858,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","CHRM3","IGFBP5",0.0166348925642164,2.01610070445314,4.23255886981611,0.600910528429312,0.67959238616884,1.40612845726062,0.97301357653057,0.0342791971919192,0.948939385997069,0.0648909353663765,0.0417393661819532,-2.18372152375476,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","CHRM3","KCNJ3",0.0248286055946825,1.58082843292001,3.75149176023082,0.405766235822974,0.884145968103846,2.28588512430501,0.0759863930641171,-1.87727866232975,0.0766552218634989,-1.8722927049093,0.940033055881918,-0.0762310239141436,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","CHRM3","LRRK2",0.0298804397878273,1.60614095366316,3.53766038639212,0.492170699420211,0.792602248979502,1.84723904910604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","CHRM3","NRG3",0.0267823386998635,1.62581984095938,3.65423787548636,0.54840094972298,0.492664584077064,1.61287216118161,0.307144545041889,1.04955604986678,0.345803838334144,0.966795681908387,0.588538982517431,-0.550289208309912,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","CHRM3","NRXN1",0.0397601219216163,1.15281371274073,3.2736819718726,0.743732296429614,0.279624053745698,0.968351893737694,0.019083184008448,-2.56259965259061,0.025035851929435,-2.43295619848669,0.597711186033551,-0.536698109540639,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","CHRM3","NTRK3",0.0197677442069503,1.28198922919565,4.03453355024234,0.390040257547659,0.80050915398355,2.65253678832581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","CHRM3","SLC24A3",0.0198823789887218,1.9910231189468,4.0078284021564,0.600680742162079,0.654510493715985,1.40688617834453,0.162850819496454,1.45211859634685,0.0808150559039361,1.84423587806804,0.346132745291258,0.966120729345931,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","CHRM3","SORBS1",0.0117141291621737,1.36789623918405,4.7263825907876,0.270179791748855,0.937120260416762,3.53639943322312,0.13279047549336,1.57085126479147,0.162639675253596,1.45269693476525,0.497874146565339,-0.691090696860609,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","CHRM3","SORCS1",0.0358465902635509,1.43619458263972,3.36238356445178,0.876375468226202,0.228990137118547,0.514587881933768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","IL6ST","SORBS1",0.0117141291621737,1.36789623918405,4.7263825907876,0.957790773804114,0.279404164471365,0.935949784660513,0.13279047549336,1.57085126479147,0.0308879753720338,2.34690249140852,0.0613588086420152,1.99879200012518,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","IL6ST","STAT4",0.0329866561977836,2.61632651747463,3.43868237933004,0.957790773804114,-0.712757501246511,-0.890628061661772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Astro.3","Xenium_cell_type_anno","Xenium_Oligo.3_Astro","nn_Astro.3",14,"Astro.3","IL6ST","THBS1",0.0309530332123128,2.06507218333717,3.5022522950038,0.979303816385384,-0.279181030365173,-0.461953865706091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Astro.1_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.1",16,"Astro.1","NPTXR","ENC1",0.0237872721454464,1.60975046336347,3.81467953642508,0.123937431701882,0.740230344865428,2.39677376523395,0.322339190513319,1.01652872817537,0.327204585872675,1.00776701606723,0.896927061642507,-0.131426131703308,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.1_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.1",16,"Astro.1","NPTXR","GAD1",0.0245218129044273,1.74754742722435,3.76245573157731,0.0987551505066859,0.951113319740143,2.61421889796872,0.286840720968585,1.09633093932929,0.235076353422286,1.22942349405772,0.586048252148226,-0.554735635517849,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.1_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.1",16,"Astro.1","NPTXR","NPTXR",0.0178245159322355,1.20698965116002,4.15833855277672,0.128697241878944,0.563563995234707,2.3648905163895,0.206513657895713,1.30859505450986,0.692386901624301,0.402181296061469,0.129505646303399,1.59048068492229,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.1_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.1",16,"Astro.1","NPTXR","SLC17A7",0.0388135145867074,1.46900118063394,3.29668384223825,0.335225472729787,0.487019919792225,1.5008013206381,0.576673005502542,0.568170549396453,0.604217292006938,0.527805732387231,0.991288738567735,-0.0110740962342147,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.1_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.1",16,"Astro.1","PLPPR4","ENC1",0.0237872721454464,1.60975046336347,3.81467953642508,0.761173221161569,0.262318733445107,0.770601560089226,0.322339190513319,1.01652872817537,0.461314257545268,0.753067346783889,0.341888939292063,-0.976692819264206,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","ABCA8","MBP",0.0297820775481512,-0.685728785216289,-3.54580610117468,0.719437996608449,-0.230157989659974,-1.18468535164781,0.744179267144698,0.330761628647475,0.899300345287206,0.128240883843364,0.133731374237482,1.56622048545507,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","FZD8","CABLES1",0.0123603372434196,2.1938976661019,4.62551225920503,0.776542357261782,0.954004622977663,1.99182136821204,0.131913112309761,1.56913900123524,0.196300002835658,1.3384149455872,0.869518979941725,-0.166467348456613,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","FZD8","CPNE4",0.034974331643835,1.87379194366352,3.3868758097133,0.982151550285954,-0.0908658047907611,-0.177518418023552,0.560924659074853,0.591079181074472,0.87581944154684,-0.158356414840063,0.305793312575223,1.05197026905072,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","FZD8","GAD1",0.0245218129044273,1.74754742722435,3.76245573157731,0.890024494151514,0.572752344322253,1.16152022956302,0.471847031633855,-0.733009146345237,0.553642142791596,-0.602815629637369,0.789666250573046,-0.2704708664111,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","FZD8","GPM6A",0.00317124333553664,1.67504930526928,5.93327367973053,0.763880573513706,0.666679995375923,2.13648557927023,0.811623730910957,0.241423590402434,0.840897975391171,0.203466670490302,0.944919153686454,0.0699923344631356,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","FZD8","IGFBP5",0.0166348925642164,2.01610070445314,4.23255886981611,0.992855567489629,0.0507426811975366,0.0879565057032854,0.97313318960857,-0.0340922028025478,0.904845748750248,0.12112135332639,0.666746986003675,-0.437294136519733,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","FZD8","KCNJ3",0.0248286055946825,1.58082843292001,3.75149176023082,0.865233565353545,0.538172957204846,1.40592814544979,0.705816399070476,-0.382785590347687,0.0321246958768154,-2.30938854408494,0.00377518336681244,3.29137503282818,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","FZD8","NRXN1",0.0397601219216163,1.15281371274073,3.2736819718726,0.992204568183931,-0.0463290353052484,-0.101232265719232,0.233001019712764,-1.22895471184653,0.351273836373393,-0.955205399771892,0.788501510996694,-0.272007876162242,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","FZD8","NTRK3",0.0197677442069503,1.28198922919565,4.03453355024234,0.894377711837164,0.395299081080413,1.0674709362545,0.726168312576028,0.355061242792704,0.554071584801548,0.602156889069767,0.552096672001362,-0.605188536530885,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","FZD8","SORCS1",0.0358465902635509,1.43619458263972,3.36238356445178,0.865258109992612,-0.562232383110935,-1.40035917053818,0.829592464948731,0.217987842306899,0.362496652194814,0.93267731920562,0.148063034021735,-1.50670427938202,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","FZD8","SPHKAP",0.045693076469028,1.6432573810358,3.15304463477663,0.954968060072516,0.219881817024691,0.406771006247961,0.74100266312942,0.335032176940016,0.353000554787305,-0.951707692160969,0.0571780617016782,2.02259781124928,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","FZD8","TESPA1",0.0171351894850484,2.00785931790179,4.18721806694599,0.932137554140068,0.432858908954942,0.736930892299032,0.0694501928207127,1.91567732839806,0.195949341313807,1.33951173489897,0.589825469383743,0.5482116191049,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","NETO1","ENC1",0.0237872721454464,1.60975046336347,3.81467953642508,0.637423610309742,0.558613670803098,1.58448139396989,0.0808831926469799,1.83608490754649,0.0630735977570126,1.96681854653708,0.293285700700307,1.07900128980606,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","NETO1","GPM6A",0.00317124333553664,1.67504930526928,5.93327367973053,0.332532456189878,0.993524220966205,3.91508800561824,0.811623730910957,0.241423590402434,0.875106829747768,0.159178488686548,0.937442856079574,-0.0794660224799279,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","NETO1","MGST1",0.0271207409512907,1.4412353645802,3.63183848488069,0.775302484164239,0.370371854184177,0.994807919696175,0.503336351920779,-0.681243346382943,0.42295317195736,-0.817884306309331,0.0637607116580606,-1.96125933199255,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","NETO1","NRG3",0.0267823386998635,1.62581984095938,3.65423787548636,0.718587340063882,0.459202897849622,1.20815681563326,0.839599151991231,-0.204991563692785,0.928424257958024,-0.090953401313286,0.481719295638599,0.716755763311628,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","NETO1","NRXN1",0.0397601219216163,1.15281371274073,3.2736819718726,0.742544036130608,0.392443762576957,1.11961960997912,0.233001019712764,-1.22895471184653,0.267040368324532,-1.14138938935278,0.381488811095622,-0.894664269739349,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","NETO1","SORBS1",0.0117141291621737,1.36789623918405,4.7263825907876,0.472956304383227,0.778526052055732,2.88423553932369,0.671243358488129,0.430608925472971,0.79710597954465,0.260507274634916,0.261294394775901,-1.15564513235957,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","ST18","NAP1L3",0.0297820775481512,1.04524917682756,3.54562574656175,0.235774017897859,0.620527131641925,2.00845547555511,0.31136783624114,-1.03796420230994,0.303983221731881,-1.05505316469312,0.707416638159756,0.38073248329981,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","CABLES1",0.0123603372434196,2.1938976661019,4.62551225920503,0.137437548492185,1.54185528133634,3.6877512289163,0.131913112309761,1.56913900123524,0.0478356067851648,2.11518761562729,0.0165499368999977,2.62810666059462,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","ENC1",0.0237872721454464,1.60975046336347,3.81467953642508,0.22907489483435,0.844388074993708,2.80123819866981,0.0808831926469799,1.83608490754649,0.0318567257538649,2.3162776876836,0.0568342169151628,2.02770020363211,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","ERBB3",0.0429496783192334,-0.601162928909309,-3.19543806445031,0.353800328992195,-0.341805871919873,-2.03377705289329,0.0631113680886329,-1.96492822920379,0.130047358977865,-1.58238407685486,0.00421565047272829,3.24930892906292,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","GPC6",0.0360091052009481,1.88548183107336,3.35843347356619,0.248856193513046,1.11039775137648,2.60086719356122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","IGFBP5",0.0166348925642164,2.01610070445314,4.23255886981611,0.248856193513046,1.22256298492605,2.59397338993595,0.97313318960857,-0.0340922028025478,0.744899371266258,0.330144241549293,0.25707763178025,1.16840972358829,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","KCNJ3",0.0248286055946825,1.58082843292001,3.75149176023082,0.197563672449413,1.00428459231489,3.03962887683328,0.705816399070476,-0.382785590347687,0.805294227130584,-0.249964928365463,0.419457692534881,0.825253493822269,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","LMO3",0.035340990216569,1.18174877994416,3.37463604336425,0.262710728026367,0.676081295638212,2.50235119107626,0.0608176031488059,-1.98383606472103,0.0748007312236888,-1.88500565202865,0.504557127702202,0.680226210349109,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","MAG",0.0201308276926675,-0.767472726314787,-3.98760444076876,0.275750515129191,-0.432740025400365,-2.42712116295752,0.19377806541655,-1.34352127388976,0.254654139472049,-1.17459116822184,0.581762338755511,0.560378238954712,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","MBP",0.0297820775481512,-0.685728785216289,-3.54580610117468,0.27734498899877,-0.432113825660325,-2.41678932944193,0.744179267144698,0.330761628647475,0.898000785461049,0.129911046825338,0.598342586578163,-0.535747267335328,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","MGST1",0.0271207409512907,1.4412353645802,3.63183848488069,0.305458356402959,0.838398457098228,2.24870020913342,0.503336351920779,-0.681243346382943,0.595699869853565,-0.539650290405574,0.544563032821112,-0.616980085770285,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","NRG3",0.0267823386998635,1.62581984095938,3.65423787548636,0.324356145550138,0.658991541908606,2.15420572361621,0.839599151991231,-0.204991563692785,0.818057286414894,-0.233252216805259,0.85247645351048,0.188506228139612,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","NRXN1",0.0397601219216163,1.15281371274073,3.2736819718726,0.415614168971408,0.514881105040706,1.75963972690149,0.233001019712764,-1.22895471184653,0.334427585218586,-0.99036510499731,0.635080505770503,0.482322533820952,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","NTRK3",0.0197677442069503,1.28198922919565,4.03453355024234,0.162571879491251,0.927261835686783,3.27719732024119,0.726168312576028,0.355061242792704,0.636079285619002,0.480890581517089,0.425192867690889,0.814940624557337,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","PCSK6",0.0402412716696331,-0.715238159805929,-3.25587856465361,0.334144522329578,-0.414692443667141,-2.10545241501547,0.931537497857694,0.0869715734765375,0.818653015731804,0.232473838824826,0.607662181088389,0.522049935274014,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
